reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,comment[0]_en,altLabel[0]_en,ToolkitLabel_en,ToolkitDefinition_en,changeNote[0]_en,*uri,*type,*name,domain,range,hasUnconstrained,subClassOf[0],subPropertyOf[0],inverseOf,sameAs[0],propertyDisjointWith[0],propertyDisjointWith[1],propertyDisjointWith[2],propertyDisjointWith[3],propertyDisjointWith[4],propertyDisjointWith[5],propertyDisjointWith[6],propertyDisjointWith[7],propertyDisjointWith[8],propertyDisjointWith[9],propertyDisjointWith[10],propertyDisjointWith[11],propertyDisjointWith[12],propertyDisjointWith[13],propertyDisjointWith[14],propertyDisjointWith[15],propertyDisjointWith[16],propertyDisjointWith[17],propertyDisjointWith[18],propertyDisjointWith[19],propertyDisjointWith[20],propertyDisjointWith[21],propertyDisjointWith[22],propertyDisjointWith[23],propertyDisjointWith[24],propertyDisjointWith[25],propertyDisjointWith[26],propertyDisjointWith[27],propertyDisjointWith[28],propertyDisjointWith[29],propertyDisjointWith[30],propertyDisjointWith[31],propertyDisjointWith[32],propertyDisjointWith[33],propertyDisjointWith[34],propertyDisjointWith[35],propertyDisjointWith[36],propertyDisjointWith[37],propertyDisjointWith[38],propertyDisjointWith[39],propertyDisjointWith[40],propertyDisjointWith[41],propertyDisjointWith[42],disjointWith[0],equivalentClass,datatypeProperty,equivalentProperty,objectProperty,broadMatch[0],closeMatch[0],narrowMatch[0],*status,instructionNumber,"has element type","has path","has task","See Also[0]"
1712,"has access restrictions on the manifestation",,"Relates a manifestation to restrictions on access to and use of a manifestation.","Access restrictions may be based in copyright, or they may extend beyond the protections guaranteed in law to the owner of the copyright.",,,,,,frbrer:P3030,property,hasAccessRestrictionsOnTheManifestation,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1713,"has item identifier",,"Relates an item to a number or code that is uniquely associated with the item, and serves to differentiate that item from any other item in the same collection and, or, institution.","E.g., call number, accession number, bar code, etc. The number is normally assigned by the institution that holds the item. The item identifier may also include a name or code identifying the institution or repository in which the item is housed, and a name or code identifying a particular collection or sub-unit within the institution (e.g., a rare book collection, a branch library, etc.).",,,,,,frbrer:P3031,property,hasItemIdentifier,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1714,"has fingerprint",,"Relates an item to an identifier constructed by combining groups of characters transcribed from specified pages of a printed item.","The technique is used primarily to signal differences between individual copies of early printed books. There are various formulae for constructing the fingerprint (e.g., the one specified in Fingerprints = Empreintes = Impronte, published by the Institut de Recherche et d’Histoire des Textes in Paris).",,,,,,frbrer:P3032,property,hasFingerprint,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1715,"has provenance of the item",,"Relates an item to a record of previous ownership or custodianship of the item.",,,,,,,frbrer:P3033,property,hasProvenanceOfTheItem,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1716,"has exhibition history",,"Relates an item to a record of public exhibitions of an item, including dates, venues, etc.",,,,,,,frbrer:P3034,property,hasExhibitionHistory,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1717,"has condition of the item",,"Relates an item to the physical condition of the item, particularly any variances between the physical makeup of the item and that of the manifestation it exemplifies.","E.g., missing pages, plates, etc. Condition may reflect other aspects of the physical condition of the item as well (e.g., brittleness, faded images, etc.).",,,,,,frbrer:P3035,property,hasConditionOfTheItem,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1718,"has treatment history",,"Relates an item to a record of the treatment the item has undergone.","E.g., deacidification, restoration, etc. Treatment history may also comprise details of the treatment process (e.g., chemical solutions used, techniques applied, etc.), the date the treatment was applied, etc.",,,,,,frbrer:P3036,property,hasTreatmentHistory,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1719,"has scheduled treatment",,"Relates an item to a plan for future treatment of the item.","E.g., chemical wash. Scheduled treatment may also comprise details of the planned treatment process and the scheduled date of application.",,,,,,frbrer:P3037,property,hasScheduledTreatment,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1720,"has access restrictions on the item",,"Relates an item to any limitations placed on physical access to the item.","E.g., restricted to supervised on-site use, etc.",,,,,,frbrer:P3038,property,hasAccessRestrictionsOnTheItem,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1721,"has name of person",,"Relates a person to the word, character, or group of words and, or, characters by which the person is known.","E.g., Donald Horne, A. A. Milne, Ellery Queen, etc. A name may include one or more forenames (or given names), matronymics, patronymics, family names (or surnames), sobriquets, dynastic names, etc. A person may be known by more than one name, or by more than one form of the same name. A bibliographic agency normally selects one of those names as the uniform heading for purposes of consistency in naming and referencing the person. The other names or forms of name may be treated as variant names for the person. In some cases (e.g., in the case of a person who writes under more than one pseudonym, or a person who writes both in an official capacity and as an individual) the bibliographic agency may establish more than one uniform heading for the person.",,,,,,frbrer:P3039,property,hasNameOfPerson,frbrer:C1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1722,"has dates of person",,"Relates a person to the precise or approximate date of the person's birth and, or, death, or dates indicating the period in which the person was known to be active in a given field of endeavour, and other dates.",,"Source documentation has ""includes"" prefixing the definition, interpreted as ""and other dates"" in the property description.",,,,,frbrer:P3040,property,hasDatesOfPerson,frbrer:C1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1723,"has title of person",,"Relates a person to a word or phrase indicative of rank, office, nobility, honour, etc., or a term of address associated with the person.","E.g., Major, Premier, Duke, etc.; Sir, Mrs., etc.",,,,,,frbrer:P3041,property,hasTitleOfPerson,frbrer:C1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1724,"has other designation associated with the person",,"Relates a person to a numeral, word, or abbreviation indicating succession within a family or dynasty, or an epithet or other word or phrase associated with the person.","E.g., III, Jr., etc.; the Brave, Professional Engineer, etc.",,,,,,frbrer:P3042,property,hasOtherDesignationAssociatedWithThePerson,frbrer:C1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1725,"has name of the corporate body",,"Relates a corporate body to the word, phrase, character, or group of words and, or, characters by which the body is known.","E.g., Royal Aeronautical Society, IBM, Séminaire européen sur la recherche en éducation, Friedrich Witte, etc. A corporate body may be known by more than one name, or more than one form of the same name. A bibliographic agency normally selects one of those names as the uniform heading for purposes of consistency in naming and referencing the corporate body. The other names or forms of name may be treated as variant names for the corporate body. In some cases (e.g., in the case where a corporate body is known by different names at different periods in its history) the bibliographic agency may establish more than one uniform heading for the corporate body.",,,,,,frbrer:P3043,property,hasNameOfTheCorporateBody,frbrer:C1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1726,"has number associated with the corporate body",,"Relates a corporate body to the numerical designation sequencing a meeting, conference, exhibition, fair, etc. that constitutes one of a series of related meetings, conferences, exhibitions, fairs, etc., or any other numerical designation associated with a corporate body.",,,,,,,frbrer:P3044,property,hasNumberAssociatedWithTheCorporateBody,frbrer:C1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1727,"has place associated with the corporate body",,"Relates a corporate body to the city, town, or other designation of location in which a meeting, conference, exhibition, fair, etc. was held, or the location with which the corporate body is otherwise associated.","E.g., Los Angeles, Bretton Woods, Oxford University, etc. The place may comprise the name of the state, province, territory, and, or, country as well as the local place name.",,,,,,frbrer:P3045,property,hasPlaceAssociatedWithTheCorporateBody,frbrer:C1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1728,"has date associated with the corporate body",,"Relates a corporate body to the date or range of dates on which a meeting, conference, exhibition, fair, etc. was held, or a date with which the corporate body is otherwise associated.","E.g., the date of incorporation.",,,,,,frbrer:P3046,property,hasDateAssociatedWithTheCorporateBody,frbrer:C1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1729,"has other designation associated with the corporate body",,"Relates a corporate body to a word, phrase, or abbreviation indicating incorporation or legal status of the body, or any term serving to differentiate the body from other corporate bodies, persons, etc.","E.g., Inc., Ltd., etc.; firm, musical group, etc.",,,,,,frbrer:P3047,property,hasOtherDesignationAssociatedWithTheCorporateBody,frbrer:C1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1730,"has term for the concept",,"Relates a concept to the word, phrase, or group of characters used to name or designate the concept.","E.g., economics, existentialism, radioactivity, etc. A concept may be designated by more than one term, or by more than one form of the term. A bibliographic agency normally selects one of those terms as the uniform heading for purposes of consistency in naming and referencing the concept. The other terms or forms of term may be treated as variant terms for the concept.",,,,,,frbrer:P3048,property,hasTermForTheConcept,frbrer:C1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1731,"has term for the object",,"Relates an object to the word, phrase, or group of characters used to name or designate the object.","E.g., a building, a ship, etc. An object may be designated by more than one term, or by more than one form of the term. A bibliographic agency normally selects one of those terms as the uniform heading for purposes of consistency in naming and referencing the object. The other terms or forms of term may be treated as variant terms for the object.",,,,,,frbrer:P3049,property,hasTermForTheObject,frbrer:C1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1732,"has term for the event",,"Relates an event to the word, phrase, or group of characters used to name or designate the event.","E.g., Battle of Hastings, Tour de France, etc. An event may be designated by more than one term, or by more than one form of the term. A bibliographic agency normally selects one of those terms as the uniform heading for purposes of consistency in naming and referencing the event. The other terms or forms of term may be treated as variant terms for the event.",,,,,,frbrer:P3050,property,hasTermForTheEvent,frbrer:C1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1733,"has term for the place",,"Relates a place to the word, phrase, or group of characters used to name or designate the place.","E.g., London, St. Lawrence River, etc. A place may be designated by more than one term, or by more than one form of the term. A bibliographic agency normally selects one of those terms as the uniform heading for purposes of consistency in naming and referencing the place. The other terms or forms of term may be treated as variant terms for the place.",,,,,,frbrer:P3051,property,hasTermForThePlace,frbrer:C1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1734,"has marks or inscriptions",,"Relates an item to any signatures, numbering, annotations, etc. that have been applied uniquely to the item by the artist, fabricator, owner, etc., and other marks and inscriptions.",,"Source documentation has ""marks/inscriptions""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3052,property,hasMarksOrInscriptions,frbrer:C1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1735,"has source for acquisition or access authorization",,"Relates a manifestation to the name of a publisher, distributor, etc. indicated in the manifestation as the source from which the manifestation may be acquired or through whom access may be authorized.","The source for acquisition/access authorization will normally also include an address for the publisher, distributor, etc. A manifestation may be associated with one or more sources.","Source documentation has ""acquisition/access""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3053,property,hasSourceForAcquisitionOrAccessAuthorization,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1736,"has fabricator or manufacturer",,"Relates a manifestation to the individual, group, or organization named in the manifestation as being responsible for the fabrication or manufacture of the manifestation.","A manifestation may be associated with one or more fabricators or manufacturers.","Source documentation has ""fabricator/manufacturer""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3054,property,hasFabricatorOrManufacturer,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1737,"has date of publication or distribution",,"Relates a manifestation to the date of public release of the manifestation.","The date (normally a year) may be a single date of publication or release, or a range of dates (e.g., in the case of a serial publication). In the absence of a date designated as the date of publication or release, a copyright date or a date of printing or manufacture may serve as a substitute.","Source documentation has ""publication/distribution""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3055,property,hasDateOfPublicationOrDistribution,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1738,"has publisher or distributor",,"Relates a manifestation to the individual, group, or organization named in the manifestation as being responsible for the publication, distribution, issuing, or release of the manifestation.","A manifestation may be associated with one or more publishers or distributors.","Source documentation has ""publisher/distributor""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3056,property,hasPublisherOrDistributor,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1739,"has place of publication or distribution",,"Relates a manifestation to the city, town, or other locality associated in the manifestation with the name of the publisher or distributor.","The place of publication may comprise the name of the state, province, territory, and/or country as well as the local place name. A manifestation may be associated with one or more places of publication or distribution.","Source documentation has ""publication/distribution""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3057,property,hasPlaceOfPublicationOrDistribution,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1740,"has edition or issue designation",,"Relates a manifestation to a word or phrase appearing in the manifestation that normally indicates a difference in either content or form between the manifestation and a related manifestation previously issued by the same publisher/distributor, or simultaneously issued by either the same publisher/distributor or another publisher/distributor.","The edition/issue designation pertains to all copies of a manifestation produced from substantially the same master and issued by the same publisher/distributor or group of publishers/distributors.","Source documentation has ""edition/issue""; slash character replaced with ""or"" to improve clarity.",,,,,frbrer:P3058,property,hasEditionOrIssueDesignation,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1742,"has medium of performance (musical work)",,"Relates a work that is musical to the instrumental, vocal, and, or, other medium of performance for which the work was originally intended.","E.g., piano, violin, orchestra, men's voices, etc.",,,,,,frbrer:P3059,property,hasMediumOfPerformanceMusicalWork,frbrer:C1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1743,"has numeric designation (musical work)",,"Relates a work that is musical to a serial number, opus number, or thematic index number assigned to thel work by the composer, publisher, or a musicologist.",,,,,,,frbrer:P3060,property,hasNumericDesignationMusicalWork,frbrer:C1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1744,"has key (musical work)",,"Relates a work that is musical to the set of pitch relationships that establishes a single pitch class as a tonal centre.","The key for a musical work is the key in which the work is originally composed.",,,,,,frbrer:P3061,property,hasKeyMusicalWork,frbrer:C1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1746,"has coordinates (cartographic work)",,"Relates a work that is cartographic to the degrees, minutes, and seconds of longitude and latitude, or the angles of declination and ascension that form the outer boundaries for the area represented in the cartographic image or object.",,,,,,,frbrer:P3062,property,hasCoordinatesCartographicWork,frbrer:C1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1747,"has equinox (cartographic work)",,"Relates a work that is cartographic to the year that serves as the point of reference for a celestial chart or model.",,,,,,,frbrer:P3063,property,hasEquinoxCartographicWork,frbrer:C1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1749,"has sequencing pattern (serial)",,"Relates an expression issued as a serial to the form anticipated to be used in designating volumes, issues, etc. and, or, dates for the individual units of the serial.",,,,,,,frbrer:P3064,property,hasSequencingPatternSerial,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1750,"has expected regularity of issue (serial)",,"Relates an expression issued as a serial to the anticipated regularity of release of individual issues (i.e., whether the release is expected to be regular or irregular).",,,,,,,frbrer:P3065,property,hasExpectedRegularityOfIssueSerial,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1751,"has expected frequency of issue (serial)",,"Relates an expression issued as a serial to the interval at which individual issues of the serial are anticipated to be released.","E.g., weekly, monthly, quarterly, annually, etc.",,,,,,frbrer:P3066,property,hasExpectedFrequencyOfIssueSerial,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1753,"has type of score (musical notation)",,"Relates an expression that is a musical notation to the format used to represent a musical composition.","E.g., short score, full score, condensed score, close score, etc.",,,,,,frbrer:P3067,property,hasTypeOfScoreMusicalNotation,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1754,"has medium of performance (musical notation or recorded sound)",,"Relates an expression that is a musical notation or recorded sound to the instrumental and, or, vocal medium of performance of a musical work represented in the expression. The instruments and, or, voices represented in a particular expression of a work may differ from the medium of performance for which the work was originally intended.","E.g., two pianos, soprano and alto, etc.",,,,,,frbrer:P3068,property,hasMediumOfPerformanceMusicalNotationExpressionOrRecordedSound,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1758,"has recording technique (remote sensing image)",,"Relates an expression that is a remote sensing image to the technique used to capture the image through remote sensing.","E.g., multispectral photography, infrared line scanning, SLAR, passive microwave mapping, etc.",,,,,,frbrer:P3070,property,hasRecordingTechniqueRemoteSensingImage,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1759,"has special characteristic (remote sensing image)",,"Relates an expression that is a remote sensing image to the altitude and attitude of the sensor, the position of the platform, the category and name of the satellite, the number of spectral bands involved, the quality of the image, the extent of cloud cover, or the mean value of the ground resolution.",,,,,,,frbrer:P3071,property,hasSpecialCharacteristicRemoteSensingImage,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1761,"has technique (graphic or projected image)",,"Relates an expression that is a graphic or projected image to the method used to create it.","E.g., engraving, etc.",,,,,,frbrer:P3072,property,hasTechniqueGraphicOrProjectedImage,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1765,"has typeface (printed book)",,"Relates a manifestation that is a printed book to the style of type used to print it.","E.g., Baskerville, Times New Roman, etc.",,,,,,frbrer:P3074,property,hasTypefacePrintedBook,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1766,"has type size (printed book)",,"Relates a manifestation that is a printed book to the size of the characters in it.",,,,,,,frbrer:P3075,property,hasTypeSizePrintedBook,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1768,"has foliation (hand-printed book)",,"Relates a manifestation that is a hand-printed book to a reflection of the number of folds made in a printed sheet to form a gathering of leaves.","E.g., a sheet folded twice to form a quarto, three times to form an octavo, etc.",,,,,,frbrer:P3076,property,hasFoliationHandPrintedBook,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1769,"has collation (hand-printed book)",,"Relates a manifestation that is a hand-printed book to a reflection of the sequence of gatherings in the book as indicated by signatures on each gathering.","E.g., four gatherings bearing signatures A through D.",,,,,,frbrer:P3077,property,hasCollationHandPrintedBook,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1771,"has publication status (serial)",,"Relates a manifestation that is a serial to its status with respect to its continuing publication (i.e., whether it is currently published or has ceased publication).",,,,,,,frbrer:P3078,property,hasPublicationStatusSerial,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1772,"has numbering (serial)",,"Relates a manifestation that is a serial to the designation of volume, issue, etc. and, or, date appearing in it.","The numbering may comprise a numeric, alphabetic and, or, a date component (e.g., Volume 1, number 1 (January 1971)).",,,,,,frbrer:P3079,property,hasNumberingSerial,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1774,"has playing speed (sound recording)",,"Relates a manifestation that is a sound recording to the speed at which the carrier must be operated to produce the sound intended.","E.g., 33 1/3 rpm, 19 cm/s, etc.",,,,,,frbrer:P3080,property,hasPlayingSpeedSoundRecording,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1775,"has groove width",,"Relates a manifestation that is a sound recording to an indication of the number of grooves per inch cut on a disc or cylinder.","E.g., microgroove--i.e., 200 grooves per inch.",,,,,,frbrer:P3081,property,hasGrooveWidth,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1776,"has kind of cutting (sound recording)",,"Relates a manifestation that is a sound recording to the direction in which the grooves are cut on a disc or cylinder.","E.g., lateral, vertical, etc.",,,,,,frbrer:P3082,property,hasKindOfCuttingSoundRecording,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1777,"has tape configuration (sound recording)",,"Relates a manifestation that is a sound recording to the number of tracks on a sound tape.","E.g., eight track, twelve track.",,,,,,frbrer:P3083,property,hasTapeConfigurationSoundRecording,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1778,"has kind of sound (sound recording)",,"Relates a manifestation that is a sound recording to a reflection of the number of sound channels used to make the recording.","E.g., Monaural, stereophonic, quadraphonic, etc.",,,,,,frbrer:P3084,property,hasKindOfSoundSoundRecording,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1779,"has special reproduction characteristic (sound recording)",,"Relates a manifestation that is a sound recording to the equalization system, noise reduction system, etc. used in making the recording.","E.g., NAB, DBX, Dolby, etc.",,,,,,frbrer:P3085,property,hasSpecialReproductionCharacteristicSoundRecording,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1781,"has colour (image)",,"Relates a manifestation that is an image to the colour(s), tone(s), etc. (including black and white) used in the production of the image.",,,,,,,frbrer:P3086,property,hasColourImage,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1783,"has reduction ratio (microform)",,"Relates a manifestation that is a microform to the degree to which a text or image has been reduced in the process of microfilming.","E.g., 42x, etc. Reduction ratio may also be indicated as a range (e.g., very high reduction indicates a reduction in the range of 61x to 90x).",,,,,,frbrer:P3087,property,hasReductionRatioMicroform,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1784,"has polarity (microform or visual projection)",,"Relates a manifestation that is a microform or visual projection to the relationship of the colours and tones in the image on film to the colours and tones of the object filmed.","When the colours and tones in the film image reflect directly the colour and tones of the object filmed, the polarity is positive. When they are the reverse of the object the polarity is negative. The polarity of images in a manifestation comprising more than one image may be mixed.",,,,,,frbrer:P3088,property,hasPolarityMicroformOrVisualProjection,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1785,"has generation (microform or visual projection)",,"Relates a manifestation that is a microform or visual projection to a reflection of the number of times the image on film has been transferred from one carrier to another.","E.g., a first generation camera master, a second generation printing master, a third generation service copy, etc.",,,,,,frbrer:P3089,property,hasGenerationMicroformOrVisualProjection,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1787,"has presentation format (visual projection)",,"Relates a manifestation that is a visual projection to the format used in the production of the projected image.","E.g., wide screen, Beta, VHS, etc.",,,,,,frbrer:P3090,property,hasPresentationFormatVisualProjection,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1791,"has system requirements (electronic resource)",,"Relates a manifestation that is an electronic resource to requirements related to hardware, software, and peripherals, and other system components."," E.g., machine make and model, RAM capacity, etc. E.g., operating systems, programming language, supporting software, etc. Peripherals include monitor, printer, mouse, etc.","Source documentation has ""includes"" prefixing the definition, interpreted as ""and other system components"" in the property description.",,,,,frbrer:P3093,property,hasSystemRequirementsElectronicResource,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1792,"has file characteristics (electronic resource)",,"Relates a manifestation that is an electronic resource to standards or schemes used to encode the file, physical characteristics of the file, and other characteristics that have a bearing on how the file can be processed.","E.g., ASCII, SGML, etc. E.g., recording density, parity, blocking, etc.","Source documentation has ""include"" prefixing the definition, removed for being redundant with respect to ""and other characteristics"" in the property description.",,,,,frbrer:P3094,property,hasFileCharacteristicsElectronicResource,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1794,"has mode of access (remote electronic resource)",,"Relates a manifestation that is a remote electronic resource to the means of accessing it.","E.g., Internet, World Wide Web, etc.",,,,,,frbrer:P3095,property,hasModeOfAccessRemoteElectronicResource,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
